Application order,Daytime/evening attendance,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_1,Marital status_2,Application mode_1,Application mode_8,Application mode_12,Application mode_14,Application mode_15,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_14,Course_15,Course_16,Course_17,Previous qualification_1,Previous qualification_12,Previous qualification_14,Nacionality_1,Mother's qualification_1,Mother's qualification_3,Mother's qualification_13,Mother's qualification_22,Mother's qualification_23,Father's qualification_1,Father's qualification_3,Father's qualification_14,Father's qualification_27,Father's qualification_28,Mother's occupation_1,Mother's occupation_3,Mother's occupation_4,Mother's occupation_5,Mother's occupation_6,Mother's occupation_8,Mother's occupation_10,Father's occupation_2,Father's occupation_3,Father's occupation_4,Father's occupation_5,Father's occupation_6,Father's occupation_7,Father's occupation_8,Father's occupation_9,Father's occupation_10,Father's occupation_11,Target
0.0,1,0,0,0,1,1,1,0.022222222222222254,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6251655629139073,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15000000000000002,0.5923076923076923,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Graduate
0.25,1,1,0,0,1,1,1,0.022222222222222254,0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.6754966887417219,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6192307692307691,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,1,0.04444444444444445,0,0.15000000000000002,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6463576158940397,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.6192307692307691,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,1,0,0,1,1,0,0.04444444444444445,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6181015452538631,0.0,0.0,0.2608695652173913,0.30303030303030304,0.15000000000000002,0.682051282051282,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Graduate
0.25,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6769230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.0,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.2692307692307693,0.17777777777777778,0.23076923076923078,0.739514348785872,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7925480769230768,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.0,1,0,0,1,1,0,0,0.2666666666666667,0,0.0,0.23076923076923078,0.24444444444444446,0.19230769230769232,0.6675496688741722,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.682051282051282,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7682119205298014,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.6923076923076923,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,0,0,0,1,0,1,0.06666666666666671,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6423841059602649,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7769230769230768,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Graduate
0.0,1,0,0,0,1,1,0,0.13333333333333341,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7311258278145696,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7615384615384615,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6357615894039735,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6923076923076923,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Graduate
0.625,1,1,0,1,1,0,0,0.11111111111111116,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.7311258278145696,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.2888888888888889,0.15384615384615385,0.5827814569536424,0.0,0.0,0.2608695652173913,0.36363636363636365,0.25,0.5833333333333334,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Graduate
0.375,1,1,0,0,1,1,0,0.022222222222222254,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7218543046357616,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.7692307692307692,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.375,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7408388520971303,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.752948717948718,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Graduate
0.0,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.19230769230769232,0.11111111111111112,0.19230769230769232,0.6251655629139073,0.0,0.0,0.21739130434782608,0.15151515151515152,0.25,0.7107692307692307,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Graduate
0.0,1,0,0,0,1,1,0,0.0888888888888889,0,0.0,0.23076923076923078,0.26666666666666666,0.19230769230769232,0.6433301797540207,0.0,0.0,0.2608695652173913,0.33333333333333337,0.25,0.6282051282051281,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,1,0.06666666666666671,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.8278145695364238,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.8538461538461538,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,0,0.3111111111111111,0,0.4,0.46153846153846156,0.26666666666666666,0.42307692307692313,0.7320891029500302,0.0,0.21052631578947367,0.5217391304347826,0.48484848484848486,0.6000000000000001,0.7248520710059171,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,1,0.06666666666666671,1,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.717948717948718,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.22222222222222224,0.23076923076923078,0.6887417218543046,0.0,0.0,0.2608695652173913,0.5757575757575758,0.25,0.7,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Graduate
0.5,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.6418164616840113,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.6523076923076923,0.0,0.5930232558139535,1.0,0.3117569352708058,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,Graduate
0.0,1,1,0,0,1,0,1,0.04444444444444445,0,0.15000000000000002,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6963103122043519,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7717948717948717,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Graduate
0.0,1,0,0,0,1,0,0,0.2222222222222222,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.8446546830652789,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8584615384615382,0.0,0.5930232558139535,1.0,0.3117569352708058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,0,0,0,1,1,1,0.022222222222222254,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.8454115421002837,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.8178632478632478,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.8018921475875118,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.8231730769230767,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Graduate
